"Mycobacterium avium: Dose Response Models",1,"[Ayele WY, Svastova P, et al. (2005) Mycobacterium avium Subspecies paratuberculosis Cultured from Locally and Commercially Pasteurized Cow's Milk in the Czech Republic. Applied and Environmental Microbiology 71(3): 1210-1214. Ayele]"
"Mycobacterium avium: Dose Response Models",2,"OâBrien R, Mackintosh CG, Bakker D, Kopecna M, Pavlik I, Griffin JF, (2006) Immunological and molecular characterization of susceptibility in relationship to bacterial strain differences in Mycobacterium avium subsp. paratuberculosis infection in the red deer (Cervus elaphus). Infection and Immunity 74, 3530â3537. [http://www.ncbi.nlm.nih.gov/pubmed/16714585 Full Text]"
"Mycobacterium avium: Dose Response Models",3,"Brotherston JG, Gilmour NJ, Samuel J, 1961. Quantitative studies of Mycobacterium johnei in the tissues of sheep. Journal of Comparative Pathology 71, 286â299. [http://www.ncbi.nlm.nih.gov/pubmed/14317616 Full Text]"
"Naegleria fowleri",1,"[http://en.wikipedia.org/wiki/Naegleria_fowleri Wiki]"
"Naegleria fowleri",2,"[http://www.cdc.gov/parasites/naegleria/ CDC]"
"Naegleria fowleri",4,"[http://emedicine.medscape.com/article/972044-overview Medscape]"
"Old Main Page",1,"This is the citation."
"Old Main Page",2,"E. Miller, The Sun, (New York: Academic Press, 2005), 23-5."
"Poliovirus: Dose Response Models",3,"Koprowski H (1956) Immunization against Poliomyelitis with Living Attenuated Virus. ''The American Journal of Tropical Medicine and Hygiene'' 5(3), 440-452."
"Poliovirus: Dose Response Models",6,"Sabin AB (1955) Behaviour Of Chimpanzee-Avirulent Poliomyelitis Viruses In Experimentally Infected Human Volunteers. ''The British Medical Journal'' 2(4932), 160-162."
"PrP prion",1,"[http://www.cdc.gov/ncidod/dvrd/prions/ CDC]"
"PrP prion",2,"[http://emedicine.medscape.com/article/1168941-overview#showall Medscape]"
"PrP prion",3,"John Collinge, Jerome Whitfi eld, Edward McKintosh, John Beck, Simon Mead, Dafydd J Thomas, Michael P Alpers. (2006) Kuru in the 21st centuryâan acquired human prion disease
with very long incubation periods. Lancet. 367: 2068â74. [http://www.sciencedirect.com.proxy1.cl.msu.edu/science?_ob=MiamiImageURL&_cid=271074&_user=1111158&_pii=S0140673606689307&_check=y&_origin=&_coverDate=30-Jun-2006&view=c&wchp=dGLbVBA-zSkWA&md5=4cf4946d5669da97178c506ee474f5a9/1-s2.0-S0140673606689307-main.pdf Full Text]"
Rhinovirus,1,"[http://en.wikipedia.org/wiki/Rhinovirus Wikipedia]"
Rhinovirus,2,"Justin Lessler, Nicholas G Reich, Ron Brookmeyer, Trish M Perl, Kenrad E Nelson, Derek A T Cummings. 2009. Incubation periods of acute respiratory viral infections: a systematic review. Lancet Infect Dis. 9: 291-300. [http://www.sciencedirect.com.proxy2.cl.msu.edu/science?_ob=MiamiImageURL&_cid=272254&_user=1111158&_pii=S1473309909700696&_check=y&_origin=gateway&_coverDate=31-May-2009&view=c&wchp=dGLzVlS-zSkWz&md5=f0c0d02d3cf7ae22920f8e6adf57be70/1-s2.0-S1473309909700696-main.pdf Full Text]"
Rhinovirus,3,"Janice K. Louie, Shigeo Yagi, Fritzi A. Nelson, David Kiang, Carol A. Glaser, Jon Rosenberg, Christine K. Cahill, and David P. Schnurr. (2005) Rhinovirus Outbreak in a Long Term Care Facility for Elderly Persons Associated with Unusually High Mortality. CID. 41: 262-265 [http://cid.oxfordjournals.org/content/41/2/262.full.pdf+html Full text]"
Rhinovirus,4,"Philip A. Chan, Leonard A. Mermel, Sarah B. Andrea, Russell McCulloh, John P. Mills, Ignacio Echenique, Emily Leveen, Natasha Rybak, Cheston Cunha, Jason T. Machan, Terrance T. Healey,
and Kimberle C. Chapin. (2011) Distinguishing Characteristics between Pandemic 2009â2010 Influenza A (H1N1) and Other Viruses in Patients Hospitalized with Respiratory Illness. PLoS ONE. 6(9) [http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0024734 Full text]"
Rhinovirus,5,"[http://emedicine.medscape.com/article/971592-overview#showall Medscape]"
"Rickettsia rickettsii",1,"Burgdorfer, W. 1988. Ecological and epidemiological considerations of Rocky Mountain spotted fever and scrub typhus, p. 33-50. In D. H. Walker (ed.), Biology of rickettsial diseases, vol. 1. CRC Press, Boca Raton, Fla."
"Rickettsia rickettsii",2,"McDade, J. E., and V. F. Newhouse. 1986. Natural history of Rickettsia rickettsii. Annu. Rev. Microbiol. 40:287-309."
"Rickettsia rickettsii",3,"Center for Disease Control. ""Rocky Mountain Spotted Fever"". http://www.cdc.gov/rmsf/"
"Rickettsia rickettsii",4,"Walker, D H. âRocky Mountain Spotted Fever: a Disease in Need of Microbiological Concern.â Clinical Microbiology Reviews 2.3 (1989): 227â240. "
"Rickettsia rickettsii",5,"Saslaw, S. and Carlisle, H.N. (1966) Aerosol Infection of Monkeys with Rickettsia Rickettsi. Bacteriological Reviews 30(3): 636-644 [http://mmbr.asm.org/content/30/3/636.full.pdf Full text]"
"Rickettsia rickettsii",6,"Center for Disease Control. ""Rocky Mountain Spotted Fever: Symptoms, Diagnosis, and Treatment"". http://www.cdc.gov/rmsf/symptoms/index.html"
"Rickettsia rickettsii",7,"Hattwick MA, OâBrien RJ, Hanson BF (1976) Rocky Mountain spotted fever: epidemiology of an increasing problem. Ann Intern Med 84(6):732â739"
"Rickettsia rickettsii",8,"Botelho-Nevers, E, and D Raoult. âHost, Pathogen and Treatment-related Prognostic Factors in Rickettsioses.â European Journal of Clinical Microbiology & Infectious Diseases: Official Publication of the European Society of Clinical Microbiology 30.10 (2011): 1139â1150. Web. 23 May 2012."
"Rickettsia rickettsii",10,"Helmick CG, Bernard KW, DâAngelo LJ (1984) Rocky Mountain spotted fever: clinical, laboratory, and epidemiological features of 262 cases. J Infect Dis 150(4):480â488"
"Rickettsia rickettsii",11,"Del Fiol, FD (Del Fiol, Fernando de Sa), Junqueira, FM (Junqueira, Fabio Miranda), da Rocha, MCP (Pereira da Rocha, Maria Carolina), de Toledo, MI (de Toledo, Maria Ines), Barberato, S (Barberato Filho, Silvio). (2010) Rocky Mountain spotted fever in Brazil. Rev Panam Salud Publica. 27(6) [http://www.scielosp.org.proxy1.cl.msu.edu/scielo.php?script=sci_arttext&pid=S1020-49892010000600008&lng=pt&nrm=iso&tlng=pt Full text]"
"Rickettsia rickettsii",12,"Peter J. Conlon MB, MRCPI, Gary W. Procop MD, Vance Fowler MD, Mohamed Ali Eloubeidi MD, Stephen R. Smith MD, MHS, Daniel J. Sexton. Predictors of prognosis and risk of acute renal failure in patients with Rocky Mountain spotted fever. 1996. The American Journal of Medicine. 101(6): 621-626 [http://www.sciencedirect.com.proxy1.cl.msu.edu/science/article/pii/S0002934396003324 Full text]"
"Rickettsia rickettsii",13,"Chapman, AS, Murphy, SM, Demma, LJ, Holman, RC, Curns, AT, McQuiston, JH, Krebs, JW, Swerdlow, DL. Rocky Mountain spotted fever in the United States, 1997-2002. (2006) VECTOR-BORNE AND ZOONOTIC DISEASES. 6(2): 170-178 [http://apps.webofknowledge.com.proxy1.cl.msu.edu/full_record.do?product=WOS&search_mode=GeneralSearch&qid=4&SID=1D1gPHggK1cOCGF5bMD&page=1&doc=1&cacheurlFromRightClick=no Abstract]"
"Rickettsia rickettsii",19,"Green, W. R., D. H. Walker, and B. G. Cain. 1978. Fatal viscerotropic Rocky Mountain spotted fever: report of a case diagnosed by immunofluorescence. Am. J. Med. 64:523-528."
"Rickettsia rickettsii",20,"Westerman, E. L. 1982. Rocky Mountain spotless fever. A dilemma for the clinician. Arch. Intern. Med. 142:1106-1107."
"Rickettsia rickettsii",21,"Wilson, L. B., and W. M. Chowning. 1904. Studies in Px'roplasinosis hoominis (""spotted fever"" or ""tick fever"" of the Rocky Mountains). J. Infect. Dis. 1:31-57."
"Rickettsia rickettsii",26,"Kaplowitz, L. G., J. J. Fischer, and P. F. Sparling. 1981. Rocky Mountain spotted fever: a clinical dilemma. Curr. Clin. Top. Infect. Dis. 2:89-108."
"Rickettsia rickettsii",28,"88. Miller, J. Q., and T. R. Price. 1972. The nervous system in
Rocky Mountain spotted fever. Neurology 22:561-566."
"Rickettsia rickettsii",29,"Helmick, C. G., K. W. Bernard, and L. J. D'Angelo. 1984. Rocky Mountain spotted fever: clinical, laboratory, and epidemiological features of 262 cases. J. Infect. Dis. 150:480-488."
"Rickettsia rickettsii",30,"Horney, L. F., and D. H. Walker. 1988. Meningoencephalitis as a major manifestation of Rocky Mountain spotted fever. South. Med. J. 81:915-918."
"Rickettsia rickettsii",32,"Miller, J. Q., and T. R. Price. 1972. The nervous system in Rocky Mountain spotted fever. Neurology 22:561-566."
"Rickettsia rickettsii",35,"Haynes, R. E., D. Y. Sanders, and H. G. Cramblett. 1970. Rocky Mountain spotted fever. Comments on recognition and management based on a study of 63 patients. Clin. Pediatr. 17:685-693."
"Rickettsia rickettsii",37,"Walker, D. H., and W. D. Mattern. 1979. Acute renal failure in Rocky Mountain spotted fever. Arch. Intern. Med. 139:443-448."
"Rickettsia rickettsii",40,"Bradford, W. D., B. P. Croker, and C. C. Tisher. 1979. Kidney lesions in Rocky Mountain spotted fever. A light-, immunofluorescence-, and electron-microscopic study. Am. J. Pathol. 97:381-390."
"Rickettsia rickettsii",42,"Adams, J. S., and D. H. Walker. 1981. The liver in Rocky Mountain spotted fever. Am. J. Clin. Pathol. 75:156-161."
"Rickettsia rickettsii",43,"Randall, M. R., and D. H. Walker. 1984. Gastrointestinal and pancreatic lesions and rickettsial infection in Rocky Mountain spotted fever. Arch. Pathol. Lab. Med. 108:963-967."
"Rickettsia rickettsii",46,"Davis, A. E., and W. D. Bradford. 1982. Abdominal pain resembling acute appendicitis in Rocky Mountain spotted fever. J. Am. Med. Assoc. 247:2811-2812."
"Rickettsia rickettsii",47,"Jiminez, J., W. J. Byrne, J. J. Seibert, and A. R. Euler. 1982. Gastrointestinal symptoms in Rocky Mountain spotted fever. Clin. Pediatr. 21:581 584."
"Rickettsia rickettsii",48,"Middleton, D. B. 1978. Rocky Mountain spotted fever: gastrointestinal and laboratory manifestations. South. Med. J. 71: 629-632."
"Rickettsia rickettsii",52,"Benson, M., and D. H. Walker. 1984. Rocky Mountain spotted fever in the differential diagnosis of the acute abdomen. Contemp. Surg. 24:79-83."
"Rickettsia rickettsii",53,"Walker, D. H. 1986. Gastroenterology of Rocky Mountain spotted fever. Pract. Gastroenterol. 10:25-39."
"Rickettsia rickettsii",54,"Walker, D. H., F. W. Henderson, and G. M. Hutchins. 1986. Rocky Mountain spotted fever: mimicry of appendicitis or acute surgical abdomen? Am. J. Dis. Child. 140:742-744."
"Rickettsia rickettsii",55,"Walker, D. H., H. R. Lesesne, V. A. Varma, and W. C. Thacker. 1985. Rocky Mountain spotted fever mimicking acute cholecystitis. Arch. Intern. Med. 145:2194-2196."
"Rickettsia rickettsii",56,"Weiss, E., and J. W. Moulder. 1984. The rickettsias and chlamydias, p. 687-739. In N. R. Kreig and J. G. Holt (ed.), Bergey's manual of systematic bacteriology, vol. 1. The Williams & Wilkins Co., Baltimore."
Rotavirus,1,http://en.wikipedia.org/wiki/Rotavirus
Rotavirus,2,"[http://www.cdc.gov/vaccines/pubs/surv-manual/chpt13-rotavirus.pdf CDC]"
Rotavirus,3,"Thea KÃ¸lsen Fischer, CeÂ´ cile Viboud, Umesh Parashar, Mark Malek, Claudia Steiner, Roger Glass,and Lone Simonsen. (2007) Hospitalizations and Deaths from Diarrhea and Rotavirus among Children 

=Burden of Disease=
Rotavirus was estimated to be the cause of ~60,000 hospitalizations annually when data were extrapolated to the US population.

====Duration of Infectiousness and disease====
====Symptomology====
Symptoms of infected individuals include fever, vomiting, diarrhea, and abdominal pain.  Loss of appetite and dehydration are also common, and especially harmful to infants and young children.

====Latency====
====Asymptomatic Rates====
====Excretion Rates (see Exposure) ====
====Immunity====

=Microbiology=
A genus of double-stranded RNA virus in the family Reoviridae

=Environmental Resistance=
Resistant to disinfection.

=Recommended Dose Response Model=
[[Rotavirus: Dose Response Models]]  Beta-Poisson, Î± is 2.53E-01, N50 is 6.17  [[File:Betapoisson_model.jpg|thumb|left|300px]]








===References===
 


[[Category:Agent Overview]][[Category:Virus]]"
"SARS coronavirus",1,"[http://emedicine.medscape.com/article/237755-overview#showall Medscape]"
"SARS coronavirus",2,"Update 49 - SARS case fatality ratio, incubation period, World Health Organization, 7 May 2003. URL Accessed 17 May 2008. [http://www.who.int/csr/sarsarchive/2003_05_07a/en/# Full text]"
"SARS coronavirus",4,"
Trivendi, M. Pinsky, M. (2011) âSevere Acute Respiratory Syndrome (SARS)""  Medscape Reference. Retrieved on 1-31-12 from http://emedicine.medscape.com/article/237755-overview#a0156"
"SARS coronavirus",5,"Center For Disease Control [http://www.cdc.gov/sars/about/fs-SARS.html Full Text]"
"SARS coronavirus",6,"[http://en.wikipedia.org/wiki/Severe_acute_respiratory_syndrome Wikipedia]"
Salmonella,1,"http://emedicine.medscape.com/article/785774-overview#showall Medscape"
Salmonella,2,"http://en.wikipedia.org/wiki/Salmonella Wikipedia"
Salmonella,3,"http://health.utah.gov/epi/fact_sheets/salmon.html Utah Department of Health"
Salmonella,4," CDC http://www.cdc.gov/salmonella/general/diagnosis.html "
Salmonella,5,"http://en.wikipedia.org/wiki/Salmonella Wikipedia"
"Salmonella Typhi: Dose Response Models",1,"Crump JA, Mintz ED, 2010 Global trends in typhoid and paratyphoid Fever. Clinical Infectious Diseases: An Official Publication of the Infectious Diseases Society of America, 50(2), pp.241-246. [http://cid.oxfordjournals.org/content/50/2/241.full.pdf+html Full text]"
"Salmonella Typhi: Dose Response Models",2,"Miliotis MD, Bier J eds. (2003) International Handbook of Foodborne Pathogens, New York: M. Dekker."
"Salmonella Typhi: Dose Response Models",5,"Hornick RB, et al. (1966) Study of induced typhoid fever in man. I. Evaluation of vaccine effectiveness. Transactions of the Association of American Physicians. 79, pp.361-367."
"Salmonella Typhi: Dose Response Models",6,"Hornick RB, et al. (1970) Typhoid fever: pathogenesis and immunologic control. The New England Journal of Medicine. 283(13), pp.686-691. [http://www.nejm.org/doi/pdf/10.1056/NEJM197010012831406 Abstract]"
"Salmonella anatum: Dose Response Models",1,"
Chalker RB, Blaser MJ (1988) [http://www.jstor.org/stable/4454281 A review of human salmonellosis: III. Magnitude of Salmonella infection in the United States.] Reviews of Infectious Diseases 10(1): 111-124."
"Salmonella anatum: Dose Response Models",2,"Hartmann FA, West SE (1995) Antimicrobial susceptibility profiles of multidrug-resistant Salmonella anatum isolated from horses. Journal of Veterinary Diagnostic Investigation 7: 159-162."
"Salmonella anatum: Dose Response Models",3,"Krause G, Terzagian R, et al. (2001) Outbreak of Salmonella Serotype Anatum Infection Associated With Unpasteurized Orange Juice. Southern Medical Journal 94(12): 1168&hyhen;1172."
"Salmonella meleagridis: Dose Response Models",1,"McCullough NB, Eisele CW (1951) Experimental human salmonellosis. II. Immunity studies following experimental illness with Salmonella meleagridis and Salmonella anatum. Journal of immunology (Baltimore, Md. : 1950) 66(5): 595-608."
"Salmonella nontyphoid: Dose Response Models",1,"Meynell GG, Meynell EW (1958) [http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=4677220 The Growth of Micro-Organisms in vivo with Particular Reference to the Relation between Dose and Latent Period] Journal of Hygiene '''56'''(3): 323-346."
"Salmonella serotype newport: Dose Response Models",1,"
McCullough NB, Eisele CW (1951) Experimental Human Salmonellosis: III. Pathogenicity of Strains of Salmonella newport, Salmonella derby, and Salmonella bareilly Obtained from Spray-Dried Whole Egg. The Journal of Infectious Diseases 89(3): 209-213."
